Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,31.3%,-7.1,8.0,93.7,-1.8
FT,13.3%,-10.1,3.9,93.0,-0.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,31.7%,1.1,-1.3,83.9,9.1
CU,7.3%,5.7,-3.8,81.6,0.7
KC,,,,,
EP,,,,,
CH,16.3%,-6.4,0.1,88.0,5.7
SC,,,,,
KN,,,,,
UN,,,,,
