Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,24.8%,7.1,9.3,93.0,-5.9
FT,37.3%,10.7,6.4,92.5,8.9
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,10.4%,-0.6,2.4,85.0,-1.4
CU,10.5%,-0.9,-1.1,79.9,-1.7
KC,,,,,
EP,,,,,
CH,17.0%,9.1,6.5,84.3,4.7
SC,,,,,
KN,,,,,
UN,,,,,
