Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.3%,-3.9,8.7,97.8,1.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,29.8%,-8.4,5.9,97.5,1.8
SL,15.2%,1.6,0.6,89.1,3.2
CU,9.5%,6.3,-1.6,80.4,1.2
KC,,,,,
EP,,,,,
CH,16.3%,-9.2,5.1,91.1,7.2
SC,,,,,
KN,,,,,
UN,,,,,
