Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,3.5%,-6.3,2.8,90.4,-1.5
FT,,,,,
FC,3.5%,1.0,3.4,85.2,-3.2
FS,0.1%,-6.3,3.9,85.4,-0.1
FO,,,,,
SI,57.6%,-9.7,3.4,90.5,-3.5
SL,7.1%,-0.1,3.3,85.7,-0.8
CU,15.1%,2.9,-2.6,79.3,10.0
KC,,,,,
EP,,,,,
CH,13.2%,-7.9,0.1,79.3,0.1
SC,,,,,
KN,,,,,
UN,,,,,
