Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.9%,-4.7,9.6,91.5,-5.1
FT,39.4%,-8.6,7.8,91.4,1.9
FC,2.0%,-0.9,7.7,89.3,-1.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.7%,1.1,3.8,85.0,9.1
CU,14.0%,6.5,-8.5,74.7,2.2
KC,,,,,
EP,,,,,
CH,11.9%,-8.6,6.3,83.4,-5.8
SC,,,,,
KN,,,,,
UN,,,,,
