Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.5%,-4.6,8.1,95.9,-4.7
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,13.9%,-8.0,5.5,94.7,3.4
SL,16.9%,-0.4,2.6,87.9,4.6
CU,,,,,
KC,25.4%,1.4,-1.4,85.5,9.7
EP,,,,,
CH,5.3%,-8.2,5.7,86.8,-3.8
SC,,,,,
KN,,,,,
UN,,,,,
