Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.6%,-4.6,10.0,95.2,15.2
FT,15.8%,-9.5,7.1,94.7,0.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,22.2%,0.9,3.3,89.3,8.7
CU,10.0%,2.7,-1.9,81.5,0.6
KC,,,,,
EP,,,,,
CH,12.4%,-9.0,4.6,87.7,2.7
SC,,,,,
KN,,,,,
UN,,,,,
