Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,48.2%,-1.2,6.7,91.7,-16.8
FT,10.0%,-6.8,4.8,91.0,6.5
FC,0.4%,0.9,4.0,86.6,0.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,18.7%,2.8,2.0,85.6,1.6
CU,11.0%,6.9,-3.3,75.1,-2.7
KC,,,,,
EP,,,,,
CH,11.7%,-5.3,1.3,86.0,2.0
SC,,,,,
KN,,,,,
UN,,,,,
