Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,23.9%,-1.3,10.7,86.7,5.3
FT,22.7%,-5.3,9.1,85.8,-6.7
FC,4.5%,2.6,10.2,86.2,-4.8
FS,,,,,
FO,,,,,
SI,,,,,
SL,10.0%,4.2,0.9,79.3,-2.4
CU,19.4%,6.2,-3.7,69.4,12.5
KC,,,,,
EP,,,,,
CH,19.5%,-5.7,9.1,77.6,3.0
SC,,,,,
KN,,,,,
UN,,,,,
