Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.9%,-5.0,9.4,93.6,2.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,21.1%,8.8,1.0,79.5,13.4
CU,11.8%,6.2,-6.2,75.4,5.7
KC,,,,,
EP,,,,,
CH,14.1%,-8.4,4.8,87.6,1.8
SC,,,,,
KN,,,,,
UN,,,,,
