Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,58.5%,-3.6,11.0,93.0,9.3
FT,12.1%,-7.8,8.5,92.7,-11.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,13.3%,2.8,1.4,85.4,9.8
CU,10.9%,5.7,-8.6,75.2,6.3
KC,,,,,
EP,,,,,
CH,5.2%,-6.5,9.0,83.7,-4.2
SC,,,,,
KN,,,,,
UN,,,,,
