Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,55.3%,-5.9,7.7,92.8,10.3
FT,25.0%,-8.6,2.5,91.3,2.6
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,8.8%,-0.8,3.6,87.4,-4.3
CU,8.4%,4.0,-6.1,79.4,-0.7
KC,,,,,
EP,,,,,
CH,2.5%,-8.3,3.8,85.0,-2.5
SC,,,,,
KN,,,,,
UN,,,,,
