Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,33.7%,4.8,9.1,91.9,2.2
FT,18.6%,7.7,3.9,91.9,-4.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,23.2%,-7.4,-7.9,78.9,4.9
KC,,,,,
EP,,,,,
CH,24.5%,10.1,1.4,85.7,2.6
SC,,,,,
KN,,,,,
UN,,,,,
