Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,63.5%,-2.8,10.8,92.1,1.8
FT,1.6%,-10.1,9.4,91.4,0.7
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.7%,3.9,2.3,85.2,6.7
CU,10.1%,7.2,-6.0,75.6,-7.5
KC,,,,,
EP,,,,,
CH,12.0%,-5.8,4.6,86.2,-0.3
SC,,,,,
KN,,,,,
UN,,,,,
