Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,26.1%,6.6,6.9,87.9,-14.1
FT,31.9%,9.5,6.7,87.9,6.7
FC,8.2%,2.1,4.0,84.0,-0.3
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,0.1%,-6.6,-6.6,75.0,0.0
KC,6.7%,-1.9,-4.9,75.5,-5.0
EP,,,,,
CH,27.0%,11.0,2.3,80.0,19.9
SC,,,,,
KN,,,,,
UN,,,,,
