Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,32.8%,-2.5,9.2,93.3,12.1
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,21.5%,-8.2,7.0,93.9,-8.1
SL,,,,,
CU,,,,,
KC,11.9%,7.0,-3.7,78.8,-1.4
EP,,,,,
CH,33.8%,-4.4,2.3,82.4,10.3
SC,,,,,
KN,,,,,
UN,,,,,
