Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,57.9%,-3.9,10.5,93.0,18.4
FT,4.6%,-8.0,7.3,91.8,-0.9
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,32.7%,4.6,-3.7,80.3,-0.3
KC,,,,,
EP,,,,,
CH,4.8%,-6.0,6.5,85.7,0.8
SC,,,,,
KN,,,,,
UN,,,,,
