Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,22.1%,-4.1,8.6,93.5,-4.3
FT,48.2%,-8.0,5.6,93.1,19.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,11.3%,3.5,-0.8,83.6,-6.5
CU,0.9%,4.1,-2.4,77.1,0.7
KC,,,,,
EP,0.9%,4.5,-1.5,59.6,0.7
CH,16.6%,-6.5,2.6,88.3,-1.6
SC,,,,,
KN,,,,,
UN,,,,,
