Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,49.5%,-6.5,9.2,90.2,30.4
FT,14.9%,-8.9,7.4,90.3,-1.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.3%,-0.6,4.2,85.6,0.5
CU,,,,,
KC,10.2%,5.3,-7.6,77.5,1.9
EP,,,,,
CH,16.1%,-6.7,5.6,81.2,-4.2
SC,,,,,
KN,,,,,
UN,,,,,
