Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,51.5%,5.0,9.6,87.4,-8.3
FT,4.4%,9.9,8.3,87.4,-1.6
FC,7.3%,0.6,6.2,85.3,-1.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,11.3%,-2.1,-3.9,76.0,-4.7
KC,,,,,
EP,,,,,
CH,25.6%,10.1,3.8,80.5,15.3
SC,,,,,
KN,,,,,
UN,,,,,
