Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,24.1%,6.3,7.8,89.8,-2.5
FT,,,,,
FC,24.2%,-0.2,4.1,85.5,5.1
FS,,,,,
FO,,,,,
SI,10.6%,9.5,5.7,89.2,-1.3
SL,,,,,
CU,13.3%,-6.7,-8.0,72.4,1.2
KC,,,,,
EP,,,,,
CH,27.8%,8.2,3.7,79.6,8.1
SC,,,,,
KN,,,,,
UN,,,,,
