Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,1.2%,5.7,9.6,88.7,1.4
FT,,,,,
FC,7.8%,1.8,10.7,88.0,-7.4
FS,,,,,
FO,,,,,
SI,53.4%,8.7,8.4,88.0,-9.2
SL,20.3%,-1.7,1.9,81.5,-3.4
CU,2.8%,-8.2,2.8,80.3,1.4
KC,,,,,
EP,,,,,
CH,14.6%,8.2,7.1,81.3,-1.7
SC,,,,,
KN,,,,,
UN,,,,,
