Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,32.5%,-7.1,6.4,89.7,8.6
FT,,,,,
FC,0.0%,-0.9,1.1,84.5,0.0
FS,20.2%,-8.0,-0.8,85.1,5.0
FO,,,,,
SI,22.9%,-9.8,1.7,88.9,16.0
SL,18.2%,3.7,-0.4,81.0,-2.1
CU,6.2%,7.7,-5.4,72.2,1.1
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
