Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,1.3%,4.7,9.6,90.6,-0.7
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,58.8%,9.4,8.9,90.1,12.6
SL,5.6%,0.9,0.9,79.3,-1.0
CU,10.6%,-1.3,-3.5,76.4,-3.0
KC,,,,,
EP,,,,,
CH,23.7%,10.5,7.2,80.2,-1.6
SC,,,,,
KN,,,,,
UN,,,,,
