Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,31.1%,-8.5,7.2,96.1,2.2
FT,27.1%,-10.4,4.0,95.1,6.7
FC,6.3%,1.1,2.4,88.3,-4.0
FS,6.3%,-11.1,2.3,87.3,0.5
FO,,,,,
SI,,,,,
SL,,,,,
CU,29.3%,9.3,-6.2,79.7,9.8
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
