Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,58.3%,-4.6,10.4,92.6,30.0
FT,3.9%,-9.4,7.6,92.5,-1.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,13.2%,2.3,2.5,86.1,0.2
CU,12.5%,6.0,-6.8,75.6,-5.2
KC,,,,,
EP,,,,,
CH,12.1%,-7.3,3.8,86.3,1.3
SC,,,,,
KN,,,,,
UN,,,,,
