Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.6%,-4.6,10.5,73.0,2.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,5.5%,7.5,-7.4,59.1,2.5
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,81.0%,1.8,1.9,65.1,5.6
UN,,,,,
