Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,30.4%,-8.0,8.8,90.1,2.6
FT,18.5%,-9.8,6.2,90.0,-3.0
FC,0.0%,-1.8,5.5,85.7,0.0
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.6%,-1.1,6.9,85.5,-5.5
CU,15.2%,5.3,-8.9,76.7,6.2
KC,0.0%,1.7,-8.5,80.1,0.0
EP,,,,,
CH,26.1%,-7.2,5.6,80.5,13.3
SC,,,,,
KN,,,,,
UN,,,,,
