Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,27.6%,-2.7,8.6,97.3,-0.2
FT,,,,,
FC,9.1%,1.4,3.1,90.5,1.6
FS,12.0%,-3.7,2.0,89.3,3.1
FO,,,,,
SI,3.7%,-9.9,4.3,97.2,0.8
SL,39.1%,7.0,2.7,85.3,26.6
CU,8.6%,5.7,-7.7,77.7,-1.5
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
