Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,13.6%,2.2,9.0,90.5,-2.2
FS,,,,,
FO,,,,,
SI,51.3%,7.2,7.7,90.1,8.7
SL,,,,,
CU,35.1%,-0.5,0.1,78.9,7.4
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
