Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,59.0%,-6.3,9.7,88.9,-3.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,11.6%,2.7,1.7,81.0,-2.7
CU,15.9%,8.2,-8.7,68.2,6.4
KC,,,,,
EP,,,,,
CH,13.6%,-6.1,6.7,80.8,8.2
SC,,,,,
KN,,,,,
UN,,,,,
