Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,55.3%,-5.2,8.4,95.1,-6.1
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,26.3%,1.7,3.2,88.5,13.5
CU,11.0%,6.7,-5.5,77.8,1.4
KC,,,,,
EP,,,,,
CH,7.4%,-5.6,6.0,85.3,1.9
SC,,,,,
KN,,,,,
UN,,,,,
