Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.9%,-5.1,8.4,91.4,7.4
FT,24.9%,-9.8,4.4,91.1,-2.8
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,19.7%,0.6,2.8,82.6,-3.9
CU,9.0%,5.8,-2.3,73.3,-2.3
KC,,,,,
EP,,,,,
CH,6.5%,-8.3,5.9,81.9,-1.6
SC,,,,,
KN,,,,,
UN,,,,,
