Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,24.0%,-2.8,7.9,92.9,9.0
FT,,,,,
FC,19.4%,0.3,5.6,90.1,6.5
FS,,,,,
FO,,,,,
SI,6.8%,-7.4,5.7,92.4,0.3
SL,24.4%,6.7,-0.6,82.9,-1.9
CU,19.1%,5.0,-7.5,81.3,-0.9
KC,,,,,
EP,,,,,
CH,6.3%,-6.9,2.7,86.5,0.6
SC,,,,,
KN,,,,,
UN,,,,,
