Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.6%,-2.5,7.2,92.4,-0.2
FT,,,,,
FC,15.5%,0.7,2.9,89.9,6.3
FS,16.1%,-7.2,1.1,86.1,2.8
FO,,,,,
SI,42.3%,-5.8,2.5,91.9,7.3
SL,22.7%,6.0,1.0,85.0,5.5
CU,0.7%,8.4,-0.9,77.4,0.3
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
