Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.1%,-5.6,9.3,94.5,5.6
FT,55.9%,-9.1,6.7,94.7,15.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,16.2%,7.8,-8.9,78.1,3.2
KC,,,,,
EP,,,,,
CH,8.8%,-9.9,4.9,88.2,4.2
SC,,,,,
KN,,,,,
UN,,,,,
