Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.0%,4.8,10.6,90.7,7.8
FT,,,,,
FC,22.0%,-0.7,5.7,85.7,8.1
FS,,,,,
FO,,,,,
SI,7.1%,10.6,3.8,89.0,-1.6
SL,,,,,
CU,1.2%,-0.8,-5.1,73.2,-0.1
KC,,,,,
EP,,,,,
CH,31.6%,8.0,5.4,79.0,15.3
SC,,,,,
KN,,,,,
UN,,,,,
