Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,55.0%,-2.8,8.9,89.6,-21.8
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,29.6%,3.8,-0.8,80.8,9.2
CU,13.7%,5.4,-10.0,72.0,-5.7
KC,,,,,
EP,,,,,
CH,1.7%,-2.7,6.7,80.1,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
