Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.6%,-6.3,8.7,93.9,4.4
FT,19.7%,-9.8,6.3,93.7,5.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.4%,1.3,3.8,87.8,-3.5
CU,30.7%,6.6,-4.4,81.2,24.1
KC,,,,,
EP,,,,,
CH,20.7%,-9.6,1.9,87.7,11.2
SC,,,,,
KN,,,,,
UN,,,,,
