Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,6.7%,-4.1,7.3,90.5,-0.7
FT,,,,,
FC,8.1%,-0.4,7.6,90.0,3.9
FS,,,,,
FO,,,,,
SI,12.8%,-8.6,4.7,89.5,-2.7
SL,45.0%,2.1,2.4,85.3,16.2
CU,12.8%,6.3,-5.4,77.0,-2.5
KC,,,,,
EP,,,,,
CH,14.6%,-5.2,1.1,81.5,-5.4
SC,,,,,
KN,,,,,
UN,,,,,
