Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.0%,-3.1,10.8,91.4,3.2
FT,19.7%,-7.5,7.5,91.3,2.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,10.2%,3.9,1.8,84.7,-6.7
CU,8.5%,6.2,-4.8,77.8,-0.9
KC,,,,,
EP,,,,,
CH,19.6%,-5.0,1.5,83.4,3.7
SC,,,,,
KN,,,,,
UN,,,,,
