Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,55.4%,1.5,6.8,94.4,25.8
FS,,,,,
FO,,,,,
SI,7.7%,-6.2,6.7,95.3,-5.7
SL,8.5%,6.7,1.3,86.1,2.8
CU,17.2%,5.8,-6.0,79.9,7.3
KC,,,,,
EP,,,,,
CH,11.2%,-8.0,4.4,89.3,3.7
SC,,,,,
KN,,,,,
UN,,,,,
