Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,11.3%,-7.6,7.8,94.3,-5.1
FT,51.5%,-12.1,4.4,93.9,12.4
FC,,,,,
FS,5.1%,-10.2,3.5,87.2,-3.2
FO,,,,,
SI,,,,,
SL,32.0%,-1.0,-1.2,84.4,-6.3
CU,,,,,
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
