Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,10.7%,-2.4,6.8,91.3,-0.3
FT,,,,,
FC,27.0%,0.6,5.1,90.2,20.9
FS,,,,,
FO,,,,,
SI,39.1%,-7.4,6.3,91.6,-7.6
SL,,,,,
CU,17.1%,6.2,-2.4,76.9,0.6
KC,,,,,
EP,,,,,
CH,6.0%,-7.3,6.6,83.5,-0.7
SC,,,,,
KN,,,,,
UN,,,,,
