Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,32.9%,-3.9,9.8,91.6,5.9
FT,27.4%,-7.5,8.0,92.2,-0.8
FC,1.4%,1.6,9.8,90.6,0.0
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.2%,3.4,1.5,80.4,-1.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,26.0%,-7.4,5.3,84.0,4.9
SC,,,,,
KN,,,,,
UN,,,,,
