Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.6%,-2.7,9.8,95.1,11.3
FT,5.0%,-7.9,6.5,94.2,0.9
FC,9.8%,1.2,9.4,95.0,0.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,27.7%,3.7,1.6,81.3,7.2
CU,,,,,
KC,,,,,
EP,,,,,
CH,4.9%,-3.9,5.8,86.1,-2.9
SC,,,,,
KN,,,,,
UN,,,,,
