Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,57.8%,8.9,9.0,91.5,2.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,24.8%,-2.3,-1.9,79.2,0.1
KC,,,,,
EP,,,,,
CH,17.4%,10.0,4.7,83.0,1.9
SC,,,,,
KN,,,,,
UN,,,,,
