Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,18.7%,-5.2,5.9,91.7,-7.6
FT,42.9%,-8.7,2.2,91.0,10.7
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,6.5%,0.6,-0.3,84.8,1.2
CU,16.4%,6.1,-6.3,77.9,0.0
KC,,,,,
EP,0.1%,4.5,-3.8,69.6,-0.1
CH,15.5%,-8.1,2.3,82.3,2.4
SC,,,,,
KN,,,,,
UN,,,,,
