Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,16.5%,-0.2,3.1,86.2,-1.3
FS,7.4%,-8.6,0.4,85.1,-1.5
FO,,,,,
SI,61.9%,-9.5,2.6,90.6,0.7
SL,,,,,
CU,8.2%,3.5,-2.4,79.3,-2.7
KC,,,,,
EP,,,,,
CH,6.0%,-7.8,0.1,80.3,1.2
SC,,,,,
KN,,,,,
UN,,,,,
