Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,23.1%,-3.4,8.9,93.7,5.5
FT,31.9%,-7.4,4.0,92.8,-6.3
FC,0.2%,1.5,8.8,93.4,0.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,41.2%,1.9,0.5,86.4,19.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,3.4%,-6.0,4.0,86.3,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
