Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,51.9%,-3.8,9.3,95.0,-3.6
FT,13.9%,-8.6,7.0,94.3,-3.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,3.8%,1.1,5.2,86.9,-5.9
CU,0.1%,-1.2,7.0,83.0,-0.4
KC,25.2%,3.6,-3.7,80.6,3.5
EP,,,,,
CH,5.0%,-5.3,6.0,85.6,0.9
SC,,,,,
KN,,,,,
UN,,,,,
