Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,58.5%,-2.4,11.2,89.3,2.4
FT,,,,,
FC,9.8%,3.1,4.4,84.0,-2.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.1%,2.0,0.1,77.2,0.0
CU,15.9%,4.2,-12.2,72.4,-3.8
KC,,,,,
EP,,,,,
CH,15.7%,-7.3,5.3,82.9,5.0
SC,,,,,
KN,,,,,
UN,,,,,
