Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,47.1%,-4.3,9.6,89.2,0.0
FT,4.2%,-7.9,6.8,89.4,2.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,26.1%,2.8,1.6,83.0,14.2
CU,4.7%,6.0,-3.9,72.7,-1.0
KC,,,,,
EP,,,,,
CH,18.0%,-6.2,1.9,82.3,-1.9
SC,,,,,
KN,,,,,
UN,,,,,
