Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.1%,-3.8,8.3,96.9,4.5
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,23.7%,-8.5,7.3,96.6,9.8
SL,15.9%,1.8,2.0,89.8,0.0
CU,10.1%,5.6,-7.0,80.1,-1.1
KC,,,,,
EP,,,,,
CH,8.3%,-7.4,6.5,90.1,0.0
SC,,,,,
KN,,,,,
UN,,,,,
