Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,1.1%,-4.4,8.4,91.6,0.5
FT,,,,,
FC,20.4%,0.5,3.5,86.5,-0.3
FS,,,,,
FO,,,,,
SI,47.4%,-9.7,5.8,91.4,8.2
SL,,,,,
CU,27.1%,6.1,-8.6,74.1,10.1
KC,,,,,
EP,,,,,
CH,4.0%,-8.2,5.7,84.5,-0.8
SC,,,,,
KN,,,,,
UN,,,,,
