Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,17.5%,6.0,9.0,94.2,-13.5
FT,24.8%,9.7,5.7,93.9,-1.3
FC,30.8%,-0.9,3.9,88.5,14.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,4.7%,-2.4,-3.7,79.2,-1.5
KC,,,,,
EP,,,,,
CH,22.2%,8.7,5.9,85.3,-2.1
SC,,,,,
KN,,,,,
UN,,,,,
