Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.0%,4.3,10.3,90.2,-2.5
FT,,,,,
FC,16.8%,-2.1,4.1,85.5,5.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,5.7%,-2.1,2.0,83.6,0.1
CU,12.5%,-5.2,-3.2,75.0,-1.5
KC,,,,,
EP,,,,,
CH,12.0%,9.1,6.1,79.6,0.7
SC,,,,,
KN,,,,,
UN,,,,,
