Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,21.3%,4.6,8.1,92.1,-0.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,12.2%,8.8,4.0,91.4,-1.8
SL,23.7%,-0.4,2.6,86.2,-1.1
CU,18.9%,-1.9,-4.2,80.3,1.1
KC,,,,,
EP,,,,,
CH,24.0%,6.6,2.9,86.0,3.4
SC,,,,,
KN,,,,,
UN,,,,,
