Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.6%,-7.1,8.2,90.9,8.9
FT,15.8%,-9.5,4.6,90.8,-1.6
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,16.6%,2.7,4.1,84.0,-2.7
CU,4.8%,5.3,-1.7,77.7,-1.8
KC,,,,,
EP,,,,,
CH,23.2%,-6.9,3.9,80.8,9.3
SC,,,,,
KN,,,,,
UN,,,,,
