Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,33.3%,-4.9,8.9,94.2,10.3
FT,33.8%,-7.9,6.0,93.8,-2.6
FC,20.9%,0.3,3.8,87.1,15.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,9.8%,6.7,-5.6,78.0,-1.8
KC,,,,,
EP,,,,,
CH,2.3%,-7.9,4.4,86.4,-0.7
SC,,,,,
KN,,,,,
UN,,,,,
