Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,51.5%,-3.1,8.2,91.1,15.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,18.0%,-8.6,4.0,88.6,6.6
SL,15.1%,3.2,0.1,81.4,-0.4
CU,0.2%,3.3,-2.4,75.5,-0.5
KC,,,,,
EP,,,,,
CH,15.3%,-8.5,4.8,83.2,-2.3
SC,,,,,
KN,,,,,
UN,,,,,
