Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,40.0%,-1.4,11.0,92.8,3.9
FT,,,,,
FC,29.4%,2.5,4.8,89.1,0.8
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,15.3%,4.3,-7.1,77.2,-1.4
KC,,,,,
EP,,,,,
CH,15.3%,-7.0,5.9,82.7,6.2
SC,,,,,
KN,,,,,
UN,,,,,
