Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,48.9%,7.2,10.8,84.8,-9.2
FT,,,,,
FC,0.1%,-3.7,3.8,79.3,-0.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,2.2%,0.4,7.3,80.9,-0.4
CU,1.9%,-4.3,-2.2,69.5,-0.3
KC,,,,,
EP,,,,,
CH,46.8%,6.6,9.9,77.5,5.3
SC,,,,,
KN,,,,,
UN,,,,,
