Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,33.2%,-0.7,9.1,90.7,5.9
FT,18.3%,-4.7,8.5,90.6,-0.8
FC,0.2%,1.7,7.9,90.2,-0.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,25.6%,2.9,2.8,86.2,-1.7
CU,21.0%,4.3,-7.8,78.0,-2.5
KC,,,,,
EP,,,,,
CH,1.8%,-6.7,6.6,85.6,-0.4
SC,,,,,
KN,,,,,
UN,,,,,
